user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,expected_response_30d_personalized,observed_response_30d_personalized,no_response_count_30d_personalized,n_complete_ok_opportunities_30d_personalized,p_all_no_response_30d_personalized,fw_response_anomaly_score_30d_personalized,conformal_p_personalized,state_as_of_ts,first_seen_ts,last_seen_ts,state_history_days,state_history_sufficient,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_effective_fcc_change,cycles_since_effective_fcc_change,effective_active_flag,last_any_fcc_value,last_any_fcc_change_ts,last_any_fcc_change_cycle,days_since_any_fcc_change,cycles_since_any_fcc_change,legacy_any_active_flag,n_micro_steps_since_effective_change,max_micro_step_mWh_since_effective_change,micro_wobble_only_since_effective_change,cum_primary_ok_opportunities_since_last_effective_change,cum_primary_medium_gap_opportunities_since_last_effective_change,cum_primary_large_gap_opportunities_since_last_effective_change,cum_primary_ok_no_response_since_last_effective_change,cum_primary_medium_gap_no_response_since_last_effective_change,cum_primary_no_response_since_last_effective_change,cum_primary_censored_since_last_effective_change,cum_strict_ok_opportunities_since_last_effective_change,cum_strict_medium_gap_opportunities_since_last_effective_change,cum_strict_large_gap_opportunities_since_last_effective_change,cum_strict_ok_no_response_since_last_effective_change,cum_strict_medium_gap_no_response_since_last_effective_change,cum_strict_no_response_since_last_effective_change,cum_strict_censored_since_last_effective_change,high_quality_no_response_count,censored_count,large_gap_low_quality_count,observed_effective_responses_since_last_effective_change,cum_expected_normative_response,cum_observed_effective_response,cum_log_p_all_no_response_since_last_effective_change,cum_normative_fw_anomaly_score,cumulative_normative_fw_anomaly_score,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,stateful_label_v2,window_label_v2,recommended_action,confidence,priority,primary_reason,secondary_reasons,evidence_summary,user_message_template,engineering_message_template,would_have_been_label,fw_like_evidence_flag,gauge_like_evidence_flag,micro_wobble_only_flag,large_gap_dominant_flag,censored_dominant_flag,state_history_insufficient_flag,data_quality_review_flag,alert_fired,consecutive_windows_opportunity_no_response,queue_norm_anomaly,queue_primary_no_response,fw_engineering_rank,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
RSEKINOXF43CNVB_rsekino,2025-03-31,2025-03-01 23:59:59.999999999,2025-03-31 23:59:59.999999999,38,28.595,0.264,85.684,129.781,11,11,10,0,0,0,0,False,WINDOW_QUALITY_SPARSE,209.0,211.0,2.0,2.098,0.2858,0.2766,0.7142,7.0,100.0,93.0,9.55,41.5,99.0,0.0765,0.1592,0.2482,0.1013,0.0911,9,10,5,48010.0,48010.0,48010.0,48010.0,0.0,0,0,0.0,,,84.15,84.15,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-03-31 23:59:59.999999999,2023-06-06 14:57:25,2025-03-31 12:34:03,664.377,True,48030.0,2024-05-08 14:15:03,108.0,327.406,103.0,False,48010.0,2024-12-24 11:44:25,189.0,97.511,22.0,False,1,20.0,True,2,7,22,2,7,9,0,0,2,10,0,2,2,0,2,0,22,0,3.5181,0,-4.47936,1.9454,1.9454,327.406,103.0,9,2,0,1.9454,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble;large_gap_dominant,days_eff=327 days_any=98 cyc_eff=103 hq_nr=2 total_nr=9 cens=0 lg_opp=22 opp=43 norm_anom=1.95 conf_p=1 micro_only=True cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,True,False,False,True,False,0,1.9454,9,11,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
TBERDAR-F4G0ASQ_tberdar,2024-02-01,2024-01-02 23:59:59.999999999,2024-02-01 23:59:59.999999999,491,29.626,0.5,1.613,87.937,21,20,4,0,0,0,0,False,WINDOW_QUALITY_OK,61.0,76.0,15.0,15.19,0.6535,0.1223,0.3465,4.0,100.0,96.0,25.5,98.0,100.0,0.0023,0.043,0.7299,0.6577,0.6295,98,133,49,53810.0,53810.0,53810.0,53810.0,0.0,0,0,0.0,,,102.5,102.5,1,6,1,0,7,0,3,0,0,3,0,1,0,0,1,0.3144,0,1,1,0.685573,0.1639,0.99873,0.99764,0.1234,0,1,1,0.876596,0.0572,0.83505,2024-02-01 23:59:59.999999999,2023-08-03 12:33:41,2024-02-01 15:28:12,182.477,True,53810.0,2023-08-30 12:58:18,15.0,155.46,61.0,False,53810.0,2023-08-30 12:58:18,15.0,155.46,61.0,False,0,0.0,False,2,7,18,2,6,8,1,0,0,4,0,0,0,0,2,1,18,0,3.2087,0,-4.11893,1.7888,1.7888,155.46,61.0,8,0,0,1.7888,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=155 days_any=155 cyc_eff=61 hq_nr=2 total_nr=8 cens=1 lg_opp=18 opp=31 norm_anom=1.79 conf_p=0.999 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.79, 8 no_response since last effective change (155d ago).",,True,False,False,True,False,False,False,False,27,1.7888,8,12,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
JESTROFF-4G0AHW_jestroff,2024-07-23,2024-06-23 23:59:59.999999999,2024-07-23 23:59:59.999999999,8,6.782,0.071,113.378,161.755,1,1,1,0,0,0,0,False,WINDOW_QUALITY_SHORT_OBS,88.0,89.0,1.0,4.424,0.9687,0.9687,0.0313,5.0,93.0,88.0,5.0,25.0,93.0,0.1747,0.2977,0.0365,0.0129,0.0,1,1,1,47770.0,47770.0,47770.0,47770.0,0.0,0,0,0.0,,,90.99,90.99,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-07-23 23:59:59.999999999,2023-08-04 13:15:51,2024-07-23 14:08:42,354.447,True,47770.0,2023-12-08 10:18:32,48.0,228.57,41.0,False,47770.0,2023-12-08 10:18:32,48.0,228.57,41.0,False,0,0.0,False,3,5,10,3,5,8,0,0,1,9,0,1,1,0,3,0,10,0,3.1957,0,-4.10821,1.7842,1.7842,228.57,41.0,8,1,0,1.7842,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;large_gap_dominant,days_eff=229 days_any=229 cyc_eff=41 hq_nr=3 total_nr=8 cens=0 lg_opp=10 opp=28 norm_anom=1.78 conf_p=1 micro_only=False cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,False,True,False,False,True,False,0,1.7842,8,13,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
GREG-WORK-X13Y_gmcneil,2024-09-06,2024-08-07 23:59:59.999999999,2024-09-06 23:59:59.999999999,920,29.905,0.5,1.342,39.542,16,6,3,0,0,0,0,False,WINDOW_QUALITY_OK,146.0,165.0,19.0,19.06,0.7046,0.2802,0.2954,3.0,100.0,97.0,22.9,98.0,100.0,0.0076,0.0334,0.7466,0.7106,0.6777,126,164,63,47140.0,47140.0,47140.0,47140.0,0.0,0,0,0.0,,,86.13,86.13,6,4,6,1,11,4,4,4,0,8,3,4,3,0,7,2.5206,0,6,6,0.03781,1.4224,0.03814,0.04146,0.575,0,6,6,0.545098,0.2635,0.51403,2024-09-06 23:59:59.999999999,2023-05-12 21:19:28,2024-09-06 22:00:20,483.111,True,47140.0,2024-08-01 12:59:45,143.0,36.459,22.0,True,47140.0,2024-08-01 12:59:45,143.0,36.459,22.0,True,0,0.0,False,7,1,4,6,1,7,1,3,1,4,3,1,4,0,6,1,4,0,2.9509,0,-3.83786,1.6668,1.6668,36.459,22.0,7,4,0,1.6668,3,AC_BOUND,STATEFUL_WATCH_LOW_EVIDENCE,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_MONITOR_NEXT_WINDOW,low,8,weak_partial_evidence,fw_like,days_eff=36 days_any=36 cyc_eff=22 hq_nr=6 total_nr=7 cens=1 lg_opp=4 opp=20 norm_anom=1.67 conf_p=0.0381 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,Ambiguous/weak evidence (36d since effective change); monitor next window.,,True,False,False,False,False,False,False,False,7,1.6668,7,14,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
HARRLIXPF4PFNTC_harrli,2023-12-28,2023-11-28 23:59:59.999999999,2023-12-28 23:59:59.999999999,769,29.321,0.5,2.205,23.036,25,11,0,0,0,0,0,False,WINDOW_QUALITY_OK,22.0,56.0,34.0,34.788,0.6132,0.257,0.3868,2.0,100.0,98.0,7.0,78.0,100.0,0.0433,0.1292,0.5066,0.4367,0.382,137,196,69,56450.0,57560.0,56310.0,57570.0,1260.0,7,4,1260.0,2023-12-13 09:24:49,40.0,98.95,100.89,15,10,7,0,25,11,10,7,0,21,7,8,4,0,15,5.1675,8,7,15,0.001708,2.7676,0.00254,0.0032,5.5769,8,7,15,0.000713,3.1468,0.03198,2023-12-28 23:59:59.999999999,2023-11-16 10:33:05,2023-12-28 16:11:19,42.56,False,57570.0,2023-12-13 09:24:49,40.0,15.608,16.0,False,57560.0,2023-12-14 08:10:06,41.0,14.66,15.0,False,1,10.0,True,5,6,1,5,5,10,1,4,3,0,4,3,7,0,5,1,1,0,3.1649,0,-3.80549,1.6527,1.6527,15.608,16.0,10,7,0,1.6527,4,MOBILE_DEEP_CYCLE,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_NORMAL_RESPONDING,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;micro_wobble,days_eff=16 days_any=15 cyc_eff=16 hq_nr=5 total_nr=10 cens=1 lg_opp=1 opp=19 norm_anom=1.65 conf_p=0.00254 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_CORE_LIKE). Collect more data or manual review.,FW_CORE_LIKE,True,False,True,False,False,True,False,False,0,1.6527,10,15,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
LAPTOP-TH5V7J86_CQE_Test,2023-10-23,2023-09-23 23:59:59.999999999,2023-10-23 23:59:59.999999999,326,28.032,0.5,5.147,120.373,14,10,5,0,0,0,0,False,WINDOW_QUALITY_OK,395.0,402.0,7.0,7.492,0.7282,0.1481,0.2718,9.0,100.0,91.0,23.25,98.0,100.0,0.0004,0.006,0.7509,0.7159,0.66,87,102,44,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,0,3,0,0,3,0,2,0,0,2,0,1,0,0,1,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2023-10-23 23:59:59.999999999,2023-05-19 09:42:35,2023-10-23 09:32:19,157.595,True,56990.0,2023-05-19 09:42:35,337.0,157.595,65.0,False,56990.0,2023-05-19 09:42:35,337.0,157.595,65.0,False,0,0.0,False,7,1,18,7,1,8,0,1,0,13,1,0,1,0,7,0,18,0,2.846,0,-3.54308,1.5387,1.5387,157.595,65.0,8,1,0,1.5387,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_LARGE_GAP_AMBIGUOUS,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;large_gap_dominant,days_eff=158 days_any=158 cyc_eff=65 hq_nr=7 total_nr=8 cens=0 lg_opp=18 opp=40 norm_anom=1.54 conf_p=1 micro_only=False cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.54, 8 no_response since last effective change (157d ago).",,True,False,False,True,False,False,False,False,0,1.5387,8,16,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
CQUEEN-PW06FV2M_cqueen,2026-05-13,2026-04-13 23:59:59.999999999,2026-05-13 23:59:59.999999999,511,29.242,0.5,4.41,59.786,25,22,3,0,0,0,0,False,WINDOW_QUALITY_OK,309.0,316.0,7.0,7.181,0.7561,0.1227,0.2412,5.0,100.0,95.0,71.0,100.0,100.0,0.0158,0.0158,0.9377,0.8926,0.7544,77,98,38,74170.0,74190.0,74170.0,74190.0,20.0,1,0,0.0,,,82.33,82.35,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-13 23:59:59.999999999,2023-10-23 08:37:45,2026-05-13 14:02:10,933.64,True,74170.0,2025-05-28 08:06:42,254.0,350.662,62.0,False,74190.0,2026-04-21 08:38:30,311.0,22.64,5.0,True,1,20.0,True,1,5,13,1,5,6,0,0,2,12,0,2,2,0,1,0,13,0,2.4743,0,-3.19713,1.3885,1.3885,350.662,62.0,6,2,0,1.3885,4,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=351 days_any=23 cyc_eff=62 hq_nr=1 total_nr=6 cens=0 lg_opp=13 opp=33 norm_anom=1.39 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.39, 6 no_response since last effective change (350d ago).",,True,False,True,True,False,False,False,False,0,1.3885,6,17,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
MATT-T16G1_lietzke,2024-03-04,2024-02-03 23:59:59.999999999,2024-03-04 23:59:59.999999999,661,28.775,0.5,1.422,81.124,26,9,1,0,0,0,0,False,WINDOW_QUALITY_OK,244.0,252.0,8.0,8.34,0.9759,0.1541,0.0241,43.0,100.0,57.0,95.0,98.0,100.0,0.0,0.0,0.9696,0.9654,0.8095,8,134,4,71150.0,71150.0,71150.0,71150.0,0.0,0,0,0.0,,,82.73,82.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2024-03-04 23:59:59.999999999,2023-02-08 19:24:59,2024-03-04 12:02:08,390.191,True,71150.0,2023-10-16 13:44:37,211.0,140.427,41.0,False,71150.0,2023-10-16 13:44:37,211.0,140.427,41.0,False,0,0.0,False,4,3,2,4,3,7,0,2,1,2,2,1,3,0,4,0,2,0,2.5002,0,-3.10156,1.347,1.347,140.427,41.0,7,3,0,1.347,5,AC_BOUND,STATEFUL_FW_CHECK_CORE,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_VERSION_CHECK_CORE,high,2,high_quality_no_response_with_long_effective_staleness,fw_like;gauge_like,days_eff=140 days_any=140 cyc_eff=41 hq_nr=4 total_nr=7 cens=0 lg_opp=2 opp=14 norm_anom=1.35 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; engineering FW review queued.,"Prioritize BIOS/EC/battery-FW version and update review: 4 high-quality discharge+recharge learning opportunities since the last effective FCC change (140d ago) produced no FCC relearning step (4 high-quality + 2 strict-band no_response confirmations). Candidate, not a confirmed FW fault.",,True,True,False,False,False,False,False,False,0,1.347,7,18,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
TNAKAMURA8-CRZW_tnakamura8,2025-06-12,2025-05-13 23:59:59.999999999,2025-06-12 23:59:59.999999999,798,29.467,0.5,1.701,47.812,19,10,4,0,0,0,0,False,WINDOW_QUALITY_OK,662.0,673.0,11.0,11.199,0.7262,0.137,0.2738,31.0,100.0,69.0,65.85,99.0,100.0,0.0,0.0,0.9209,0.8302,0.6612,156,216,78,45370.0,45370.0,45370.0,45370.0,0.0,0,0,0.0,,,79.6,79.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-06-12 23:59:59.999999999,2023-02-10 14:03:19,2025-06-12 11:45:15,853.414,True,45370.0,2024-07-19 01:22:36,565.0,328.943,108.0,False,45370.0,2024-07-19 01:22:36,565.0,328.943,108.0,False,0,0.0,False,4,2,11,4,2,6,0,4,1,10,4,1,5,0,4,0,11,0,2.2635,0,-2.8724,1.2475,1.2475,328.943,108.0,6,5,0,1.2475,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;gauge_like;large_gap_dominant,days_eff=329 days_any=329 cyc_eff=108 hq_nr=4 total_nr=6 cens=0 lg_opp=11 opp=32 norm_anom=1.25 conf_p=1 micro_only=False cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.25, 6 no_response since last effective change (328d ago).",,True,True,False,True,False,False,False,False,0,1.2475,6,19,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
XLIN3-PF4RXZPZ_xlin3,2026-01-12,2025-12-13 23:59:59.999999999,2026-01-12 23:59:59.999999999,242,28.418,0.725,12.578,96.003,27,16,3,0,0,0,0,False,WINDOW_QUALITY_OK,283.0,285.0,2.0,2.111,0.9634,0.0217,0.0366,28.0,100.0,72.0,95.0,97.0,100.0,0.0,0.0,0.9759,0.9738,0.7927,3,10,2,40330.0,40290.0,40290.0,40330.0,40.0,2,0,0.0,,,76.82,76.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-01-12 23:59:59.999999999,2024-02-08 08:40:27,2026-01-12 18:29:40,704.639,True,40510.0,2025-10-15 10:18:15,271.0,89.571,14.0,False,40290.0,2025-12-18 22:57:30,285.0,25.043,0.0,True,14,20.0,True,5,0,1,5,0,5,0,3,0,0,3,0,3,0,5,0,1,0,2.0902,0,-2.71266,1.1781,1.1781,89.571,14.0,5,3,0,1.1781,5,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble,days_eff=90 days_any=25 cyc_eff=14 hq_nr=5 total_nr=5 cens=0 lg_opp=1 opp=9 norm_anom=1.18 conf_p=1 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.18, 5 no_response since last effective change (89d ago).",,True,False,True,False,False,False,False,False,0,1.1781,5,20,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
YTAGAMI-F3TQANR_ytagami,2025-07-16,2025-06-16 23:59:59.999999999,2025-07-16 23:59:59.999999999,8,4.946,0.006,83.065,118.658,1,1,1,0,0,0,0,False,WINDOW_QUALITY_SHORT_OBS,278.0,278.0,0.0,0.0,0.0132,0.0132,0.9868,0.0,3.0,3.0,0.0,1.5,2.65,1.0,1.0,0.0,0.0,0.0,2,2,1,45190.0,45190.0,45190.0,45190.0,0.0,0,0,0.0,,,79.28,79.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2025-07-16 23:59:59.999999999,2023-02-07 13:13:30,2025-07-16 12:48:30,890.449,True,45190.0,2024-01-12 10:58:11,171.0,551.543,107.0,False,45190.0,2024-01-12 10:58:11,171.0,551.543,107.0,False,0,0.0,False,0,5,17,0,5,5,0,0,0,12,0,0,0,0,0,0,17,0,2.0308,0,-2.61745,1.1367,1.1367,551.543,107.0,5,0,0,1.1367,-1,SPARSE_OR_GAPPY,STATEFUL_REVIEW_DATA_QUALITY,WINDOW_DATA_QUALITY_REVIEW,ACTION_COLLECT_MORE_DATA_OR_MANUAL_REVIEW,low,1,data_quality_or_history_review,fw_like;large_gap_dominant,days_eff=552 days_any=552 cyc_eff=107 hq_nr=0 total_nr=5 cens=0 lg_opp=17 opp=34 norm_anom=1.14 conf_p=1 micro_only=False cluster=SPARSE_OR_GAPPY,No user-facing action; collecting more data.,Data-quality/history review outranks action (would_have_been=FW_WATCH_LIKE). Collect more data or manual review.,FW_WATCH_LIKE,True,False,False,True,False,False,True,False,0,1.1367,5,21,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
LAPTOP-S8IHCLL8_x1,2026-05-22,2026-04-22 23:59:59.999999999,2026-05-22 23:59:59.999999999,86,18.33,0.5,17.29,149.165,10,8,4,0,0,0,0,False,WINDOW_QUALITY_OK,40.0,42.0,2.0,3.273,0.8211,0.1065,0.1789,16.0,80.0,64.0,28.5,79.0,80.0,0.0,0.003,0.0,0.0,0.0,16,19,8,48720.0,48700.0,48700.0,48720.0,20.0,2,0,0.0,,,85.43,85.39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,0.0,0,0,0,,0.0,,2026-05-22 23:59:59.999999999,2025-01-13 11:27:43,2026-05-22 19:58:36,494.522,True,49020.0,2025-03-23 16:47:48,14.0,425.3,28.0,False,48700.0,2026-05-14 18:16:51,42.0,8.238,0.0,True,28,20.0,True,0,5,10,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,2.0233,0,-2.59768,1.1282,1.1282,425.3,28.0,5,0,0,1.1282,2,MOBILE_DEEP_CYCLE,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_MICRO_WOBBLE_ONLY,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=425 days_any=8 cyc_eff=28 hq_nr=0 total_nr=5 cens=0 lg_opp=10 opp=15 norm_anom=1.13 conf_p=1 micro_only=True cluster=MOBILE_DEEP_CYCLE,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.13, 5 no_response since last effective change (425d ago).",,True,False,True,True,False,False,False,False,0,1.1282,5,22,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
EMOURA3-W0A2BQE_emoura3,2024-07-02,2024-06-02 23:59:59.999999999,2024-07-02 23:59:59.999999999,988,29.599,0.5,0.5,60.116,16,3,1,0,0,0,0,False,WINDOW_QUALITY_OK,27.0,38.0,11.0,11.149,0.7644,0.7616,0.2356,2.0,100.0,98.0,44.35,100.0,100.0,0.0144,0.0168,0.8332,0.8009,0.7865,45,50,23,47500.0,47380.0,47380.0,47500.0,120.0,11,0,0.0,,,102.15,101.89,1,3,1,0,4,1,3,1,0,4,1,3,1,0,4,0.3841,0,1,1,0.615917,0.2105,0.86181,0.88065,0.2154,0,1,1,0.784615,0.1053,0.73593,2024-07-02 23:59:59.999999999,2024-03-26 16:16:35,2024-07-02 16:25:02,98.322,True,47760.0,2024-03-26 16:16:35,4.0,98.322,34.0,False,47380.0,2024-06-27 18:57:43,38.0,5.21,0.0,True,34,20.0,True,4,2,8,4,2,6,0,3,2,8,3,2,5,0,4,0,8,0,2.0955,0,-2.58643,1.1233,1.1233,98.322,34.0,6,5,0,1.1233,3,AC_BOUND,STATEFUL_FW_WATCH_HIGH_ANOMALY,WINDOW_OPPORTUNITY_NO_RESPONSE,ACTION_FW_ENGINEERING_REVIEW,medium,4,fw_like_no_response_core_requirement_short,fw_like;micro_wobble;large_gap_dominant,days_eff=98 days_any=5 cyc_eff=34 hq_nr=4 total_nr=6 cens=0 lg_opp=8 opp=27 norm_anom=1.12 conf_p=0.862 micro_only=True cluster=AC_BOUND,No user-facing action; monitoring.,"FW-like no-response signal but a core requirement is short (staleness/cycles/quality). Monitor and add to FW engineering queue. normative anomaly 1.12, 6 no_response since last effective change (98d ago).",,True,False,True,True,False,False,False,False,18,1.1233,6,23,2026-06-08T10:02:59Z,rolling30-v2.0,30,1,abs_ge_50mWh
